Wall time,Step,Value
1682942739.6592956,407,-324.49810791015625
1682942740.0061991,408,-324.4971923828125
1682942740.367545,409,-324.4923400878906
1682942740.7493315,410,-324.49462890625
1682942741.0992215,411,-324.5174865722656
1682942741.4495993,412,-324.4902648925781
1682942741.7915127,413,-324.51446533203125
1682942742.14688,414,-324.52081298828125
1682942742.492785,415,-324.4904479980469
1682942742.8252213,416,-324.514404296875
1682942743.167619,417,-324.50604248046875
1682942743.5165071,418,-324.4857482910156
1682942743.854918,419,-324.4734191894531
1682942744.1883533,420,-324.47991943359375
1682942744.53924,421,-324.4612731933594
1682942744.898101,422,-324.53936767578125
1682942745.23452,423,-324.48394775390625
1682942745.579911,424,-324.5415954589844
1682942745.9208343,425,-324.4784851074219
1682942746.2652295,426,-324.5509338378906
1682942746.6151204,427,-324.494873046875
1682942746.9635031,428,-324.5716247558594
1682942747.3183768,429,-324.50335693359375
1682942747.6836977,430,-324.4819641113281
1682942748.0535254,431,-324.461181640625
1682942748.4064,432,-324.503662109375
1682942748.750794,433,-324.4988098144531
1682942749.098182,434,-324.5824890136719
1682942749.4630206,435,-324.52392578125
1682942749.8089252,436,-324.545654296875
1682942750.154319,437,-324.5538330078125
1682942750.528694,438,-324.53271484375
1682942750.8970122,439,-324.5846862792969
1682942751.2419026,440,-324.51800537109375
1682942751.6042345,441,-324.5003356933594
1682942751.9531138,442,-324.502197265625
1682942752.3044806,443,-324.5367736816406
1682942752.653359,444,-324.49627685546875
1682942753.0087123,445,-324.5709533691406
1682942753.3545992,446,-324.5317077636719
1682942753.7234154,447,-324.50616455078125
1682942754.0737815,448,-324.52264404296875
1682942754.4111938,449,-324.5363464355469
1682942754.7481124,450,-324.5012512207031
1682942755.1084464,451,-324.52593994140625
1682942755.4593215,452,-324.4794616699219
1682942755.7987225,453,-324.51361083984375
1682942756.1336534,454,-324.5173034667969
1682942756.49,455,-324.469970703125
1682942756.8255453,456,-324.4670715332031
1682942757.1799102,457,-324.4776306152344
1682942757.5288067,458,-324.4850769042969
1682942757.8821747,459,-324.5263366699219
1682942758.23207,460,-324.5042419433594
1682942758.5694878,461,-324.4936218261719
1682942758.9188693,462,-324.5047912597656
1682942759.265765,463,-324.5148010253906
1682942759.6021814,464,-324.5150146484375
1682942759.9440968,465,-324.5231018066406
1682942760.278522,466,-324.55718994140625
1682942760.6149552,467,-324.4935607910156
1682942760.9708235,468,-324.48126220703125
1682942761.3112278,469,-324.57037353515625
1682942761.6521559,470,-324.5118408203125
1682942762.0065138,471,-324.48834228515625
1682942762.3753433,472,-324.5149230957031
1682942762.7257211,473,-324.51220703125
1682942763.0706258,474,-324.532958984375
1682942763.412032,475,-324.5060119628906
1682942763.7728922,476,-324.4957580566406
1682942764.1123025,477,-324.5014343261719
1682942764.4532237,478,-324.46417236328125
1682942764.8075874,479,-324.4803161621094
1682942765.151495,480,-324.461669921875
1682942765.4919014,481,-324.487548828125
1682942765.831317,482,-324.49932861328125
1682942766.1841955,483,-324.4583435058594
1682942766.5400712,484,-324.5171813964844
1682942766.9074037,485,-324.4853515625
1682942767.2592857,486,-324.4613952636719
1682942767.5927196,487,-324.4693298339844
1682942767.93962,488,-324.49127197265625
1682942768.2750435,489,-324.4877624511719
1682942768.6264215,490,-324.5565185546875
1682942769.0082755,491,-324.513671875
1682942769.3820941,492,-324.4774475097656
1682942769.7324603,493,-324.5002136230469
1682942770.0932999,494,-324.5167236328125
1682942770.4406812,495,-324.5758056640625
1682942770.7776012,496,-324.5521240234375
1682942771.122984,497,-324.53424072265625
1682942771.464886,498,-324.5520935058594
1682942771.8082747,499,-324.50531005859375
1682942772.154168,500,-324.48883056640625
1682942772.4995492,501,-324.5104675292969
1682942772.8484273,502,-324.5123596191406
1682942773.207762,503,-324.460693359375
1682942773.5586388,504,-324.4881896972656
1682942773.9139807,505,-324.5027160644531
1682942774.2519035,506,-324.4794921875
1682942774.5967991,507,-324.5304870605469
1682942774.9366329,508,-324.5069580078125
1682942775.280847,509,-324.4715881347656
1682942775.6240046,510,-324.4954528808594
1682942775.984357,511,-324.4996032714844
1682942776.3312547,512,-324.5382080078125
1682942776.6666794,513,-324.48382568359375
1682942777.0056105,514,-324.5511779785156
1682942777.3460276,515,-324.4988708496094
1682942777.696917,516,-324.5158996582031
1682942778.0492973,517,-324.5116271972656
1682942778.3917003,518,-324.5005187988281
1682942778.7326171,519,-324.54473876953125
1682942779.0740218,520,-324.52178955078125
1682942779.407964,521,-324.5130920410156
1682942779.758341,522,-324.4898986816406
1682942780.1062412,523,-324.5202331542969
1682942780.4436543,524,-324.545654296875
1682942780.78706,525,-324.5480651855469
1682942781.1628911,526,-324.57916259765625
1682942781.559636,527,-324.5174865722656
1682942781.9135146,528,-324.51812744140625
1682942782.2658832,529,-324.4992370605469
1682942782.619767,530,-324.4770202636719
1682942782.9671488,531,-324.46539306640625
1682942783.3170378,532,-324.51422119140625
1682942783.6634264,533,-324.48138427734375
1682942784.0063415,534,-324.52606201171875
1682942784.3437598,535,-324.5016784667969
1682942784.6851637,536,-324.47296142578125
1682942785.0260847,537,-324.46881103515625
1682942785.371477,538,-324.5235595703125
1682942785.726353,539,-324.5098571777344
1682942786.0607831,540,-324.4611511230469
1682942786.3982012,541,-324.48968505859375
1682942786.7411122,542,-324.46966552734375
1682942787.0845065,543,-324.46502685546875
1682942787.4334006,544,-324.51806640625
1682942787.7857769,545,-324.4989318847656
1682942788.125699,546,-324.4859619140625
1682942788.4680996,547,-324.48895263671875
1682942788.8065188,548,-324.4931640625
1682942789.1534176,549,-324.49993896484375
1682942789.489839,550,-324.50592041015625
1682942789.8526921,551,-324.46990966796875
1682942790.1831324,552,-324.5166320800781
1682942790.5250537,553,-324.5322265625
1682942790.8943727,554,-324.4818420410156
1682942791.2372875,555,-324.4853515625
1682942791.583673,556,-324.4842224121094
1682942791.921601,557,-324.50830078125
1682942792.2700863,558,-324.4700927734375
1682942792.6174755,559,-324.4689636230469
1682942792.9703677,560,-324.5364990234375
1682942793.314763,561,-324.48358154296875
1682942793.6616592,562,-324.5369567871094
1682942793.998079,563,-324.5272521972656
1682942794.3639219,564,-324.5101013183594
1682942794.7073202,565,-324.5091857910156
1682942795.0552192,566,-324.499267578125
1682942795.3966203,567,-324.52459716796875
1682942795.7395356,568,-324.4860534667969
1682942796.1058557,569,-324.49652099609375
1682942796.4587348,570,-324.5090637207031
1682942796.8011377,571,-324.48492431640625
