Wall time,Step,Value
1688401906.098497,33914,-5.021115779876709
1688401931.9157405,34018,-5.0088653564453125
1688401936.5800054,34037,-4.785736560821533
1688401962.582162,34142,-4.659279823303223
1688402017.4879355,34363,-5.3066558837890625
1688402022.7038643,34384,-4.423111438751221
1688402036.3903077,34439,-4.539770603179932
1688402057.9912057,34526,-4.4244184494018555
1688402058.2311068,34527,-4.409742832183838
1688402067.7641394,34565,-4.549275875091553
1688402076.4068081,34600,-4.9253315925598145
1688402122.1813245,34784,-4.416964054107666
1688402204.626792,35116,-4.410457134246826
1688402220.0260148,35178,-4.90988302230835
1688402239.0197396,35255,-4.4194111824035645
1688402258.670264,35334,-4.428598880767822
1688402263.9295557,35355,-4.669598579406738
1688402265.9040594,35363,-5.3270673751831055
1688402269.6376965,35378,-4.414365291595459
1688402295.9295402,35484,-5.0525641441345215
1688402318.2589386,35574,-5.364150524139404
1688402367.351752,35772,-5.029472827911377
1688402369.119302,35779,-4.427315711975098
1688402385.5034938,35845,-4.417862415313721
1688402386.725921,35850,-4.417582035064697
1688402412.5788074,35954,-4.8390607833862305
1688402416.7677453,35971,-4.432588577270508
1688402433.4159286,36038,-4.463236331939697
1688402485.072889,36247,-4.985006332397461
1688402489.1157122,36263,-5.319623947143555
1688402492.3465905,36276,-4.430263042449951
1688402507.4191277,36337,-6.608968734741211
1688402565.1579907,36570,-4.536851406097412
1688402580.0615482,36630,-6.114168167114258
1688402587.5432599,36660,-4.641045093536377
1688402592.2329862,36679,-5.019522666931152
1688402614.4186647,36768,-4.435628414154053
1688402627.2294514,36820,-4.844298839569092
1688402634.8472774,36851,-4.642111778259277
1688402649.032094,36908,-4.418391704559326
1688402685.3298674,37054,-4.7996344566345215
1688402713.9987905,37170,-5.30312442779541
1688402722.1792192,37203,-4.413028240203857
1688402785.0503738,37456,-4.4194560050964355
1688402793.5303094,37490,-4.800528526306152
1688402861.6254153,37765,-5.024074077606201
1688402889.3146646,37877,-4.859030723571777
1688402967.6002479,38193,-4.455070495605469
1688402981.2290492,38248,-4.419881820678711
1688402984.928296,38263,-4.442237854003906
1688403010.4114482,38366,-4.416038513183594
1688403028.8074577,38440,-6.134908199310303
1688403032.7879863,38456,-5.6947922706604
1688403035.4697328,38467,-5.194723606109619
1688403063.6257172,38581,-4.647109031677246
1688403078.6790621,38642,-4.8483781814575195
1688403078.9219615,38643,-4.848456382751465
1688403093.3867602,38701,-5.309609889984131
1688403098.2585142,38721,-5.081905841827393
1688403127.915246,38841,-4.416705131530762
1688403162.7264478,38982,-4.412150859832764
1688403168.5682316,39006,-5.322817325592041
1688403201.9082332,39142,-5.146833896636963
1688403225.4404697,39238,-4.878775596618652
1688403239.9524212,39297,-4.425044536590576
1688403242.6730812,39308,-6.696644306182861
1688403312.4643095,39592,-5.312301158905029
1688403339.6214898,39703,-4.416987419128418
1688403346.4542618,39731,-4.423377990722656
1688403359.0864234,39782,-4.5454864501953125
1688403382.843049,39879,-5.028477191925049
1688403390.503011,39910,-4.988492965698242
1688403391.7219365,39915,-5.322981834411621
1688403395.8799574,39932,-4.819899082183838
1688403417.744828,40021,-4.988332748413086
1688403485.6024528,40297,-4.412394046783447
1688403533.2279813,40489,-4.795217037200928
1688403536.3157198,40501,-4.477003574371338
1688403573.6567612,40648,-5.477072238922119
1688403576.2143788,40658,-4.70306396484375
1688403577.7203345,40664,-5.725820541381836
1688403578.734064,40668,-4.430450439453125
1688403586.594936,40699,-4.438735008239746
1688403587.1182218,40701,-4.442150115966797
1688403590.6316564,40715,-4.411442279815674
1688403592.158868,40721,-4.4308271408081055
1688403610.7689545,40794,-4.980334281921387
1688403673.8104923,41041,-4.425369739532471
1688403696.1976128,41129,-4.942623615264893
